Dependent Table,Dependent Column Index,Referenced Table,Referenced Column Index,Classification
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,AsymmetricalRibbedKnitTopbyNarcisoRodriguezatGilt.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,PatentUS20040135543ReelchargingdeviceGooglePatents.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,BURNOUTBREAKOUTTANKbyBoyMeetsGirlatGilt.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,BoysStraightJeansADBDP00001DCShoes.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,TennesseeTechTennesseeTech.csv,2,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,SoccerEquipmentandGear.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,SilkDrapeDressbyAnagrambyGaryGrahamatGilt.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,RankingListSkierPerformances.csv,2,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,RankingListSkierPerformances.csv,9,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,JERSEYHARDINTSHIRTbyEveratGilt.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,BrazilianBikinissizingchart.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,ALCJoniSweaterSHOPBOP.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,PerformanceSportTrunksbyBjornBorgatGilt.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,VCUVCU.csv,2,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,Table1HIVInfectionamongIllegalMigrantsItaly20042007Volume15Number11November2009EmergingInfectiousDis.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,FeltedGraphicCrewNeckJumperbyBenShermanPlectrumatGilt.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,31PhillipLimLeatherTrimTShirtSHOPBOP.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,MITMIT.csv,2,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,PatentUS5036017MethodofmakingasymmetricalfieldeffecttransistorGooglePatents.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,PlayingRoster.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,PatentUS5119318ExpertcontrolsystemforrealtimemanagementofautomatedfactoryequipmentGooglePatents.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,BrevetUS5094316OverheadspeakersystemforuseinvehiclesGoogleBrevets.csv,1,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,USSDENVERLPD9CrewRoster.csv,5,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,3,USSDENVERLPD9CrewRoster.csv,1,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,August42001TampaBayDevilRaysatChicagoWhiteSoxBoxScoreandPlaybyPlayBaseballReferencecom.csv,5,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,MultnomahCountyProbateFiles.csv,1,Invalid
cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,3,MultnomahCountyProbateFiles.csv,1,Invalid
LuisSantosYahooSports.csv,3,DifferencebetweenrevisionsofContributeBugsquadBugDaysKopeteDay1KDETechBase.csv,3,Invalid
subssabbzСубтитриSubtitles.csv,8,motogpcomFINLANDGRANDPRIX350ccRaceClassification1982.csv,4,Invalid
subssabbzСубтитриSubtitles.csv,8,AboutHistory20082009ISAFSailingWorldCupOfficialSiteTrofeoSARPrincesaSofiaMAPFRE2009.csv,1,Invalid
CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,USSDENVERLPD9CrewRoster.csv,5,Invalid
CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
CoachingRecordsbyOpponent.csv,1,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
CoachingRecordsbyOpponent.csv,1,USSDENVERLPD9CrewRoster.csv,1,Invalid
CoachingRecordsbyOpponent.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
CoachingRecordsbyOpponent.csv,1,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
CoachingRecordsbyOpponent.csv,1,FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,2,Invalid
CoachingRecordsbyOpponent.csv,1,WeatherHistoryforWestfieldMAWeatherUnderground.csv,7,Invalid
CoachingRecordsbyOpponent.csv,1,WatchListStockMarketBeat.csv,0,Invalid
CoachingRecordsbyOpponent.csv,1,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,2,Invalid
CoachingRecordsbyOpponent.csv,1,5RocketStockstoBuyinNovemberPg2TheStreet.csv,0,Invalid
CoachingRecordsbyOpponent.csv,1,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
CoachingRecordsbyOpponent.csv,1,SoccerEquipmentandGear.csv,0,Invalid
CoachingRecordsbyOpponent.csv,1,cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,3,Invalid
MarquetteGoldenEaglesOfficialAthleticSite.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
MarquetteGoldenEaglesOfficialAthleticSite.csv,2,USSDENVERLPD9CrewRoster.csv,5,Invalid
MarquetteGoldenEaglesOfficialAthleticSite.csv,6,USSDENVERLPD9CrewRoster.csv,5,Invalid
MarquetteGoldenEaglesOfficialAthleticSite.csv,6,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
MarquetteGoldenEaglesOfficialAthleticSite.csv,6,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
MarquetteGoldenEaglesOfficialAthleticSite.csv,6,MrsKathleenMGrossoFUTUREAssignmentsforAffenpinscher.csv,2,Invalid
MarquetteGoldenEaglesOfficialAthleticSite.csv,6,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
MarquetteGoldenEaglesOfficialAthleticSite.csv,6,StarDestroyerInnovaDistanceDriverDiscGolfDisc.csv,0,Invalid
TennesseeTechTennesseeTech.csv,2,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
TennesseeTechTennesseeTech.csv,3,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
TennesseeTechTennesseeTech.csv,2,SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,Invalid
TennesseeTechTennesseeTech.csv,2,WatchListStockMarketBeat.csv,0,Invalid
TennesseeTechTennesseeTech.csv,3,WatchListStockMarketBeat.csv,0,Invalid
TennesseeTechTennesseeTech.csv,2,PatentUS5646557DataprocessingsystemandmethodforimprovingperformanceofdominotypeGooglePatents.csv,1,Invalid
TennesseeTechTennesseeTech.csv,2,PatentUS5823651DisplayadapterforoverheadprojectorpresentationGooglePatents.csv,1,Invalid
TennesseeTechTennesseeTech.csv,2,StatisticsChicagoFire.csv,1,Invalid
TennesseeTechTennesseeTech.csv,2,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
TennesseeTechTennesseeTech.csv,3,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
TennesseeTechTennesseeTech.csv,2,CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,Invalid
TennesseeTechTennesseeTech.csv,2,PatentUS6591396MovingimagecommunicationqualitydeterminationapparatusGooglePatents.csv,1,Invalid
TennesseeTechTennesseeTech.csv,2,RestorationHardwareProvesItPaysToBetOnWealthyConsumersStockTwitsTheStreet.csv,0,Invalid
TennesseeTechTennesseeTech.csv,2,AuxiliumPredictionFDARejectsCrookedPenisDrugPg2TheStreet.csv,0,Invalid
TennesseeTechTennesseeTech.csv,2,PatentUS20040135543ReelchargingdeviceGooglePatents.csv,1,Invalid
TennesseeTechTennesseeTech.csv,2,UnitedStatesGP1981RaceReportGPEncyclopediaF1HistoryonGrandprixcom.csv,0,Invalid
TennesseeTechTennesseeTech.csv,2,PineManorvsStJosephsMeApr102010.csv,3,Invalid
TennesseeTechTennesseeTech.csv,2,PineManorvsStJosephsMeApr102010.csv,4,Invalid
TennesseeTechTennesseeTech.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
TennesseeTechTennesseeTech.csv,2,USSDENVERLPD9CrewRoster.csv,5,Invalid
TennesseeTechTennesseeTech.csv,3,USSDENVERLPD9CrewRoster.csv,1,Invalid
TennesseeTechTennesseeTech.csv,3,USSDENVERLPD9CrewRoster.csv,3,Invalid
TennesseeTechTennesseeTech.csv,3,USSDENVERLPD9CrewRoster.csv,5,Invalid
TennesseeTechTennesseeTech.csv,2,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
TennesseeTechTennesseeTech.csv,3,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
TennesseeTechTennesseeTech.csv,2,IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,Invalid
TennesseeTechTennesseeTech.csv,2,Championnatsdumondedecrosscountry1987Wikipédia.csv,0,Invalid
TennesseeTechTennesseeTech.csv,2,RankingListSkierPerformances.csv,2,Invalid
TennesseeTechTennesseeTech.csv,2,Table1HIVInfectionamongIllegalMigrantsItaly20042007Volume15Number11November2009EmergingInfectiousDis.csv,0,Invalid
TennesseeTechTennesseeTech.csv,2,PatentUS5036017MethodofmakingasymmetricalfieldeffecttransistorGooglePatents.csv,1,Invalid
TennesseeTechTennesseeTech.csv,2,HilbertCollegevsPittBradford041713.csv,3,Invalid
TennesseeTechTennesseeTech.csv,2,HilbertCollegevsPittBradford041713.csv,4,Invalid
TennesseeTechTennesseeTech.csv,2,PatentUS5119318ExpertcontrolsystemforrealtimemanagementofautomatedfactoryequipmentGooglePatents.csv,1,Invalid
TennesseeTechTennesseeTech.csv,2,BrevetUS5094316OverheadspeakersystemforuseinvehiclesGoogleBrevets.csv,1,Invalid
TennesseeTechTennesseeTech.csv,3,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
TennesseeTechTennesseeTech.csv,3,RaidProgressGuildOxWoWRankings.csv,1,Invalid
TennesseeTechTennesseeTech.csv,3,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,2,Invalid
TennesseeTechTennesseeTech.csv,3,IE8ProblemsfillingoutonlineformsMicrosoftWindowsVistaCommunityForumsVistaheads.csv,1,Invalid
TennesseeTechTennesseeTech.csv,3,BrazilianBikinissizingchart.csv,0,Invalid
TennesseeTechTennesseeTech.csv,3,MultnomahCountyProbateFiles.csv,1,Invalid
TennesseeTechTennesseeTech.csv,3,MultnomahCountyProbateFiles.csv,3,Invalid
TennesseeTechTennesseeTech.csv,3,PrimateConcertTicketsSeatGeek.csv,2,Invalid
TennesseeTechTennesseeTech.csv,3,MatchboxTwentyConcertTicketsSeatGeek.csv,2,Invalid
TennesseeTechTennesseeTech.csv,3,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Invalid
TennesseeTechTennesseeTech.csv,3,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
MatchboxTwentyConcertTicketsSeatGeek.csv,2,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
MatchboxTwentyConcertTicketsSeatGeek.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
MatchboxTwentyConcertTicketsSeatGeek.csv,2,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Invalid
MatchboxTwentyConcertTicketsSeatGeek.csv,2,MultnomahCountyProbateFiles.csv,1,Invalid
MatchboxTwentyConcertTicketsSeatGeek.csv,2,BaseonBallsPerGameDIBaseballStatisticsNCAAcom.csv,4,Invalid
MatchboxTwentyConcertTicketsSeatGeek.csv,2,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
MatchboxTwentyConcertTicketsSeatGeek.csv,2,KeeperBaseball2015FantasyBaseballYahooSports.csv,0,Invalid
TheAdventuresofHuckleberryFinnDownloadfreecontentfromUniversityofSouthFloridaoniTunes.csv,4,MultnomahCountyProbateFiles.csv,1,Invalid
TheBadPlusConcertTicketsSeatGeek.csv,2,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
TheBadPlusConcertTicketsSeatGeek.csv,2,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
TheBadPlusConcertTicketsSeatGeek.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
TheBadPlusConcertTicketsSeatGeek.csv,2,USSDENVERLPD9CrewRoster.csv,5,Invalid
TheBadPlusConcertTicketsSeatGeek.csv,2,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
TheBadPlusConcertTicketsSeatGeek.csv,2,ŽenskaVintagezmijaNailRingUSD199.csv,2,Invalid
TheExpendablesConcertTicketsSeatGeek.csv,2,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
MicrofilmResultsLoudounCountyTaxandFiscalRecords.csv,1,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
MicrofilmResultsLoudounCountyTaxandFiscalRecords.csv,1,XenForoDebugOutput.csv,2,Invalid
MicrofilmResultsLoudounCountyTaxandFiscalRecords.csv,1,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
MicrofilmResultsLoudounCountyTaxandFiscalRecords.csv,1,ISUWorldDevelopmentTrophyJuniorLadiesFreeSkating.csv,2,Invalid
MicrofilmResultsLoudounCountyTaxandFiscalRecords.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
MicrofilmResultsLoudounCountyTaxandFiscalRecords.csv,1,motogpcomFINLANDGRANDPRIX350ccRaceClassification1982.csv,4,Invalid
MicrofilmResultsLoudounCountyTaxandFiscalRecords.csv,1,AboutHistory20082009ISAFSailingWorldCupOfficialSiteTrofeoSARPrincesaSofiaMAPFRE2009.csv,1,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,TornbyRonnyKoboPolaColorblockPantsSHOPBOP.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,HeatherBoxyVNeckShirtSHOPBOP.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,BenoitBenjamin198788GameLogBasketballReferencecom.csv,6,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,BenoitBenjamin198788GameLogBasketballReferencecom.csv,4,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,MoschinoSleevelessCrepeDressSHOPBOP.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,ColorBlockTurtleneckSweaterby525AmericaatGilt.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,GMsmallblockengineWikipediathefreeencyclopedia.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,ThakoonAdditionCarbonCopyTankDressSHOPBOP.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,sachachuatechevangelistconnectorgeek20070813.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,EnzaCostaBoldUTankSHOPBOP.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,AsymmetricalRibbedKnitTopbyNarcisoRodriguezatGilt.csv,1,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,BURNOUTBREAKOUTTANKbyBoyMeetsGirlatGilt.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,USSDENVERLPD9CrewRoster.csv,1,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,USSDENVERLPD9CrewRoster.csv,4,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,ISUWorldDevelopmentTrophyJuniorLadiesFreeSkating.csv,2,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,generalbloodymindednessoftheuniversemgoblog.csv,2,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,BoysStraightJeansADBDP00001DCShoes.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,SchoolandAppraisalDistrictsPropertyValueStudy2006Report.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,SilkDrapeDressbyAnagrambyGaryGrahamatGilt.csv,1,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,JERSEYHARDINTSHIRTbyEveratGilt.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,MultnomahCountyProbateFiles.csv,1,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,BrazilianBikinissizingchart.csv,1,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,ALCJoniSweaterSHOPBOP.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,PrimateConcertTicketsSeatGeek.csv,2,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,PerformanceSportTrunksbyBjornBorgatGilt.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,MatchboxTwentyConcertTicketsSeatGeek.csv,2,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,FeltedGraphicCrewNeckJumperbyBenShermanPlectrumatGilt.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,31PhillipLimLeatherTrimTShirtSHOPBOP.csv,0,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,RankingListSkierPerformances.csv,9,Invalid
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,PlayingRoster.csv,1,Invalid
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,USSDENVERLPD9CrewRoster.csv,1,Invalid
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
MITMIT.csv,2,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
MITMIT.csv,2,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
MITMIT.csv,2,USSDENVERLPD9CrewRoster.csv,1,Invalid
MITMIT.csv,2,USSDENVERLPD9CrewRoster.csv,5,Invalid
MovieTheatersinYoungstownOHCinemaTreasures.csv,2,USSDENVERLPD9CrewRoster.csv,2,Invalid
MovieTheatersinYoungstownOHCinemaTreasures.csv,2,HttpRuntimeClassSystemWeb.csv,1,Invalid
MrsKathleenMGrossoFUTUREAssignmentsforAffenpinscher.csv,2,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
MrsKathleenMGrossoFUTUREAssignmentsforAffenpinscher.csv,2,WatchListStockMarketBeat.csv,0,Invalid
MrsKathleenMGrossoFUTUREAssignmentsforAffenpinscher.csv,2,sachachuatechevangelistconnectorgeek20070813.csv,1,Invalid
MrsKathleenMGrossoFUTUREAssignmentsforAffenpinscher.csv,2,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
MrsKathleenMGrossoFUTUREAssignmentsforAffenpinscher.csv,2,RaidProgressGuildOxWoWRankings.csv,1,Invalid
MrsKathleenMGrossoFUTUREAssignmentsforAffenpinscher.csv,2,ŽenskaVintagezmijaNailRingUSD199.csv,2,Invalid
DifferencebetweenrevisionsofLitecoinMiningforFuntooFuntoo.csv,4,HilbertCollegevsPittBradford041713.csv,1,Invalid
DifferencebetweenrevisionsofLitecoinMiningforFuntooFuntoo.csv,4,PineManorvsStJosephsMeApr102010.csv,1,Invalid
DifferencebetweenrevisionsofLitecoinMiningforFuntooFuntoo.csv,4,FeatheredFriendsForum.csv,1,Invalid
DifferencebetweenrevisionsofMainPageWikiLUGUCLA.csv,1,XenForoDebugOutput.csv,1,Invalid
DifferencebetweenrevisionsofMainPageWikiLUGUCLA.csv,1,DifferencebetweenrevisionsofContributeBugsquadBugDaysKopeteDay1KDETechBase.csv,3,Invalid
DifferencebetweenrevisionsofPlanningCouncilNovember092011Eclipsepedia.csv,2,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
DifferencebetweenrevisionsofPlanningCouncilNovember092011Eclipsepedia.csv,2,USSDENVERLPD9CrewRoster.csv,5,Invalid
DifferencebetweenrevisionsofPlanningCouncilNovember092011Eclipsepedia.csv,2,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
VCUVCU.csv,2,PineManorvsStJosephsMeApr102010.csv,4,Invalid
VCUVCU.csv,2,PineManorvsStJosephsMeApr102010.csv,3,Invalid
VCUVCU.csv,2,HilbertCollegevsPittBradford041713.csv,3,Invalid
VCUVCU.csv,2,HilbertCollegevsPittBradford041713.csv,4,Invalid
VCUVCU.csv,2,UnitedStatesGP1981RaceReportGPEncyclopediaF1HistoryonGrandprixcom.csv,0,Invalid
VCUVCU.csv,2,Championnatsdumondedecrosscountry1987Wikipédia.csv,0,Invalid
VCUVCU.csv,3,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
VCUVCU.csv,3,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
VCUVCU.csv,3,RaidProgressGuildOxWoWRankings.csv,1,Invalid
VCUVCU.csv,3,USSDENVERLPD9CrewRoster.csv,1,Invalid
VCUVCU.csv,3,USSDENVERLPD9CrewRoster.csv,3,Invalid
VCUVCU.csv,3,USSDENVERLPD9CrewRoster.csv,5,Invalid
VCUVCU.csv,3,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
VCUVCU.csv,3,WatchListStockMarketBeat.csv,0,Invalid
VCUVCU.csv,3,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,2,Invalid
VCUVCU.csv,3,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
VCUVCU.csv,3,IE8ProblemsfillingoutonlineformsMicrosoftWindowsVistaCommunityForumsVistaheads.csv,1,Invalid
VCUVCU.csv,3,BrazilianBikinissizingchart.csv,0,Invalid
VCUVCU.csv,3,MultnomahCountyProbateFiles.csv,1,Invalid
VCUVCU.csv,3,MultnomahCountyProbateFiles.csv,3,Invalid
VCUVCU.csv,3,PrimateConcertTicketsSeatGeek.csv,2,Invalid
